id,cena,regija,upravna,obcina,leto_gradnje,leto_adaptacije,povrsina,gradnja
6515976,240000.0,S.Primorska,Nova Gorica,Kanal ob Soči,1969,2011,312.0,samostojna
6151354,105000.0,S.Primorska,Nova Gorica,Kanal ob Soči,1920,,280.0,vrstna
6465613,140000.0,S.Primorska,Nova Gorica,Kanal ob Soči,1920,,470.0,vrstna
6204727,169000.0,S.Primorska,Nova Gorica,Kanal ob Soči,1880,2011,150.0,samostojna
6503512,315000.0,S.Primorska,Idrija,Idrija,1880,2022,340.0,samostojna
6489332,69500.0,Pomurska,Lendava,Lendava,1966,,108.0,samostojna
6497480,158000.0,Posavska,Brežice,Brežice,2000,,472.0,samostojna
6483577,159000.0,Posavska,Brežice,Brežice,1990,,138.4,samostojna
6511618,580000.0,Savinjska,Žalec,Prebold,2002,,289.0,samostojna
6502215,580000.0,Savinjska,Žalec,Prebold,2002,,289.1,samostojna
6502153,580000.0,Savinjska,Žalec,Prebold,2002,,289.1,samostojna
6515321,438000.0,Savinjska,Žalec,Prebold,1977,,227.6,samostojna
6507637,230000.0,Savinjska,Žalec,Žalec,1980,2017,165.0,samostojna
6449097,259000.0,Podravska,Ptuj,Ptuj,2004,2020,235.0,samostojna
6498451,139000.0,Podravska,Ptuj,Ptuj,1987,,244.5,samostojna
6510968,149000.0,Podravska,Ptuj,Kidričevo,1958,1982,187.9,samostojna
6484625,29000.0,S.Primorska,Tolmin,Tolmin,1995,,180.0,samostojna
6485692,52000.0,Dolenjska,Črnomelj,Črnomelj,1870,,100.0,samostojna
6448139,430000.0,S.Primorska,Tolmin,Kobarid,1971,2009,276.9,samostojna
6423437,350000.0,J. Primorska,Sežana,Komen,1945,1998,491.0,samostojna
6391596,1200000.0,J. Primorska,Sežana,Komen,1900,2010,711.6,samostojna
6272406,1200000.0,J. Primorska,Sežana,Komen,1800,1997,712.0,samostojna
6395975,24000.0,Pomurska,Lendava,Kobilje,1960,,103.0,samostojna
5964609,38000.0,Posavska,Krško,Kostanjevica na Krki,1900,1945,199.0,hiša
6437079,95000.0,Dolenjska,Kočevje,Kočevje,1967,2021,61.8,dvojček
6505647,200000.0,Dolenjska,Kočevje,Kočevje,1970,2015,209.0,samostojna
6408558,110000.0,Dolenjska,Kočevje,Kočevje,1967,,217.4,samostojna
6504825,160000.0,Dolenjska,Kočevje,Kočevje,1984,,229.0,samostojna
6472480,205000.0,Dolenjska,Kočevje,Kočevje,1984,2021,231.0,samostojna
6460596,95000.0,Dolenjska,Kočevje,Kočevje,1895,2019,120.0,samostojna
6459574,140000.0,Dolenjska,Kočevje,Kočevje,1890,2016,295.0,samostojna
6467033,79000.0,Dolenjska,Kočevje,Kočevje,1899,1970,141.0,dvojček
6485627,179000.0,Dolenjska,Kočevje,Kočevje,1987,,260.8,samostojna
6498675,139000.0,Dolenjska,Kočevje,Kočevje,1969,,140.7,dvojček
6514371,160000.0,Dolenjska,Kočevje,Kočevje,1972,,230.0,samostojna
6375150,99000.0,Dolenjska,Kočevje,Kočevje,1960,2000,300.0,dvostanovanjska
6502235,128000.0,Dolenjska,Kočevje,Kočevje,1930,2000,259.5,samostojna
6424252,53000.0,Dolenjska,Kočevje,Kočevje,1943,,50.0,samostojna
6059635,275000.0,Dolenjska,Kočevje,Kočevje,1900,2015,300.0,samostojna
6505685,229000.0,Gorenjska,Jesenice,Jesenice,2022,,164.2,dvostanovanjska
6505686,229000.0,Gorenjska,Jesenice,Jesenice,2022,,164.2,dvostanovanjska
6503563,250000.0,Gorenjska,Jesenice,Jesenice,2010,,228.0,samostojna
6517004,480000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1962,2009,178.0,vrstna
6513693,480000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1962,2009,178.0,vrstna
6511119,560000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1954,,250.0,dvostanovanjska
6515986,790000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2020,,350.0,samostojna
6509576,1200000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1933,1966,180.0,samostojna
6494722,630000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1992,2016,200.0,samostojna
6512003,449000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1970,,98.5,vrstna
5983256,490000.0,J. Primorska,Sežana,Komen,2011,,682.0,samostojna
6266569,490000.0,J. Primorska,Sežana,Komen,2011,,682.0,samostojna
6492365,110000.0,Dolenjska,Novo mesto,Šmarješke Toplice,,2014,160.0,samostojna
6489029,179000.0,Gorenjska,Kranj,Preddvor,,2018,230.0,dvostanovanjska
6507834,318000.0,Gorenjska,Kranj,Kranj,1956,1985,114.0,samostojna
6495440,380000.0,Gorenjska,Kranj,Kranj,2020,,300.4,samostojna
6513395,359000.0,Gorenjska,Kranj,Kranj,2020,,300.4,samostojna
6499143,1200000.0,J. Primorska,Koper,Koper,2007,,160.0,samostojna
6495149,1200000.0,J. Primorska,Koper,Koper,2007,,160.0,samostojna
5291346,820000.0,J. Primorska,Koper,Koper,1999,2006,350.0,vrstna
6464165,140000.0,Dolenjska,Črnomelj,Semič,2001,,98.0,dvojček
6469724,120000.0,J. Primorska,Sežana,Komen,1790,,110.0,samostojna
6487677,300000.0,J. Primorska,Sežana,Komen,2020,,176.1,samostojna
6373547,222000.0,J. Primorska,Sežana,Komen,1947,2005,263.0,samostojna
6105012,98000.0,J. Primorska,Sežana,Komen,1945,,24.6,samostojna
6388027,320000.0,J. Primorska,Sežana,Komen,1997,,184.0,samostojna
6500512,319000.0,LJ-okolica,Kamnik,Komenda,2008,,140.0,dvojček
6487122,250000.0,LJ-okolica,Kamnik,Komenda,2008,,140.0,dvojček
6509029,519000.0,LJ-okolica,Kamnik,Komenda,2021,,151.0,samostojna
6498994,529000.0,LJ-okolica,Kamnik,Komenda,2021,,152.0,samostojna
6508025,630000.0,LJ-okolica,Kamnik,Komenda,1986,1997,239.0,samostojna
6445725,370000.0,LJ-okolica,Kamnik,Komenda,1987,,270.0,samostojna
6497835,370000.0,LJ-okolica,Kamnik,Komenda,1997,,270.0,samostojna
6484486,370000.0,LJ-okolica,Kamnik,Komenda,1987,,270.0,samostojna
6486682,500000.0,LJ-okolica,Kamnik,Komenda,2008,,280.0,dvojček
6515712,370000.0,LJ-okolica,Kamnik,Komenda,1987,,270.0,dvostanovanjska
6468351,380000.0,LJ-okolica,Kamnik,Komenda,2022,,127.62,samostojna
6401168,65000.0,LJ-okolica,Grosuplje,Dobrepolje,1900,,80.0,samostojna
6490418,175000.0,LJ-okolica,Litija,Litija,1989,,167.0,samostojna
6512929,498000.0,J. Primorska,Koper,Koper,1800,2021,62.0,vrstna
6501450,280000.0,J. Primorska,Koper,Koper,1800,2018,79.2,vrstna
6504497,279000.0,J. Primorska,Koper,Koper,1800,2018,79.2,vrstna
6377423,349000.0,J. Primorska,Koper,Koper,1850,2020,101.0,vrstna
6511052,615000.0,J. Primorska,Koper,Koper,1990,2007,103.4,vrstna
6468536,525000.0,J. Primorska,Koper,Koper,1990,2018,110.0,vrstna
6510051,285000.0,J. Primorska,Koper,Koper,1850,1994,115.5,vrstna
6420580,410000.0,J. Primorska,Koper,Koper,1928,1995,120.0,vrstna
6442979,375000.0,J. Primorska,Koper,Koper,2021,,133.0,samostojna
6335175,269000.0,J. Primorska,Koper,Koper,1900,,140.0,dvojček
6464897,269000.0,J. Primorska,Koper,Koper,1900,,140.0,dvojček
6469343,2000.0,J. Primorska,Koper,Koper,1600,,164.0,vrstna
6502737,595000.0,J. Primorska,Koper,Koper,1819,1979,175.0,dvojček
6500372,694000.0,J. Primorska,Koper,Koper,2005,,183.0,vrstna
6503167,350000.0,J. Primorska,Koper,Koper,2006,,237.7,samostojna
6357453,700000.0,J. Primorska,Koper,Koper,1900,2015,316.0,vrstna
6469290,888000.0,J. Primorska,Koper,Koper,1975,,330.0,samostojna
6516387,848000.0,J. Primorska,Koper,Koper,1974,,366.2,samostojna
6457394,1490000.0,J. Primorska,Koper,Koper,1900,2012,378.0,samostojna
6443791,1490000.0,J. Primorska,Koper,Koper,1860,2010,378.8,samostojna
6487532,1300000.0,J. Primorska,Koper,Koper,1980,,383.0,dvostanovanjska
6497727,1360000.0,J. Primorska,Koper,Koper,,2007,428.0,samostojna
6513897,850000.0,J. Primorska,Koper,Koper,2008,,274.0,samostojna
6513691,209999.0,J. Primorska,Koper,Koper,1930,1980,109.9,dvojček
6502807,465000.0,J. Primorska,Koper,Koper,1990,,163.0,samostojna
6474206,690000.0,J. Primorska,Koper,Koper,1860,,352.0,vrstna
6510432,600000.0,J. Primorska,Koper,Koper,1990,2007,103.4,vrstna
6462490,717000.0,J. Primorska,Koper,Koper,1994,,540.0,dvostanovanjska
6457821,717000.0,J. Primorska,Koper,Koper,1994,,540.0,samostojna
6511269,196601.0,J. Primorska,Koper,Koper,1970,,72.0,vrstna
6475305,110000.0,J. Primorska,Koper,Koper,1850,,96.0,samostojna
6475409,473000.0,J. Primorska,Koper,Koper,1981,,174.7,vrstna
6502335,473000.0,J. Primorska,Koper,Koper,1981,,174.7,vrstna
6501675,473000.0,J. Primorska,Koper,Koper,1981,,174.7,vrstna
6453363,1490000.0,J. Primorska,Koper,Koper,1900,2010,378.8,vrstna
6484801,695000.0,J. Primorska,Koper,Koper,2005,2010,183.0,vrstna
6462770,849000.0,J. Primorska,Koper,Koper,1990,2021,281.6,dvostanovanjska
6514119,295000.0,J. Primorska,Koper,Koper,1971,1995,91.5,vrstna
6476877,440000.0,J. Primorska,Koper,Koper,1970,2020,89.0,vrstna
6502166,440000.0,J. Primorska,Koper,Koper,1970,2019,130.0,dvostanovanjska
6474673,4000.0,J. Primorska,Koper,Koper,2021,,242.15,samostojna
6496102,330000.0,J. Primorska,Koper,Koper,1969,,122.3,vrstna
6499209,351000.0,J. Primorska,Koper,Koper,2022,,149.22,dvojček
6485631,580000.0,J. Primorska,Koper,Koper,2020,,169.4,samostojna
6458946,713000.0,J. Primorska,Koper,Koper,2005,2013,183.4,vrstna
6483145,695000.0,J. Primorska,Koper,Koper,2005,2013,184.0,vrstna
6513064,990000.0,J. Primorska,Koper,Koper,1985,2019,300.0,samostojna
6455574,1360000.0,J. Primorska,Koper,Koper,1990,2007,428.0,samostojna
6386916,2200000.0,J. Primorska,Koper,Koper,2007,,358.1,samostojna
6015082,1360000.0,J. Primorska,Koper,Koper,1990,2008,422.0,samostojna
6514170,149000.0,Podravska,Maribor,Rače - Fram,1980,2012,94.4,samostojna
6508798,80000.0,Koroška,Ravne na Koroškem,Črna na Koroškem,1975,,143.2,samostojna
6442275,480000.0,Gorenjska,Radovljica,Bohinj,,2012,178.0,samostojna
6451895,610000.0,Gorenjska,Radovljica,Bohinj,1835,2016,223.0,samostojna
6492817,875000.0,Gorenjska,Radovljica,Bohinj,2007,,224.6,dvostanovanjska
6498668,220000.0,Gorenjska,Jesenice,Jesenice,1927,2008,109.0,samostojna
6515292,230000.0,Podravska,Maribor,Maribor,1964,,117.7,vrstna
6512277,560000.0,Podravska,Maribor,Maribor,2007,2021,233.0,samostojna
6513902,876000.0,Podravska,Maribor,Maribor,1901,2003,449.0,samostojna
6499694,1150000.0,LJ-okolica,Domžale,Lukovica,1980,,213.6,samostojna
6463958,1150000.0,LJ-okolica,Domžale,Lukovica,1980,2002,350.0,samostojna
6500971,175000.0,J. Primorska,Izola,Izola,1900,2009,65.0,vrstna
6425574,135000.0,J. Primorska,Izola,Izola,1880,,69.0,vrstna
6501455,179000.0,J. Primorska,Izola,Izola,1981,,74.3,vrstna
6464741,180000.0,J. Primorska,Izola,Izola,1980,2014,82.0,vrstna
6513530,398000.0,J. Primorska,Izola,Izola,1988,,152.0,samostojna
6497158,180000.0,S.Primorska,Tolmin,Kobarid,1923,,183.4,samostojna
6485848,455000.0,LJ-mesto,Lj. Šiška,Ljubljana,1981,,168.18,hiša
6490751,517000.0,LJ-mesto,Lj. Šiška,Ljubljana,1972,,220.0,samostojna
6490652,565000.0,LJ-mesto,Lj. Šiška,Ljubljana,1967,,248.1,dvojček
6487106,2000000.0,LJ-mesto,Lj. Šiška,Ljubljana,2008,2022,566.6,samostojna
6517456,990000.0,LJ-mesto,Lj. Šiška,Ljubljana,1976,2008,210.0,samostojna
6499967,68000.0,S.Primorska,Nova Gorica,Miren - Kostanjevica,1923,,365.0,hiša
6473725,195000.0,Posavska,Krško,Kostanjevica na Krki,1974,2021,147.4,samostojna
6422500,115000.0,Posavska,Krško,Kostanjevica na Krki,1980,,249.1,samostojna
6468735,920000.0,Posavska,Krško,Kostanjevica na Krki,1878,2015,708.0,samostojna
6476567,920000.0,Posavska,Krško,Kostanjevica na Krki,1878,2015,708.0,samostojna
6453764,136000.0,J. Primorska,Koper,Koper,1850,1959,72.3,vrstna
6447415,120000.0,J. Primorska,Koper,Koper,1830,1973,158.0,vrstna
6379026,140000.0,J. Primorska,Koper,Koper,1800,1990,285.0,samostojna
6411993,990000.0,J. Primorska,Koper,Koper,1890,1999,344.4,samostojna
6485644,292000.0,Koroška,Ravne na Koroškem,Ravne na Koroškem,1986,2010,233.0,vrstna
6517296,295000.0,Koroška,Ravne na Koroškem,Ravne na Koroškem,1995,,283.0,samostojna
6488304,600000.0,J. Primorska,Sežana,Hrpelje - Kozina,1995,,300.0,samostojna
6427701,229000.0,Gorenjska,Tržič,Tržič,1971,,368.8,samostojna
6395939,710000.0,J. Primorska,Sežana,Hrpelje - Kozina,1901,1992,700.0,samostojna
6386265,260000.0,J. Primorska,Sežana,Hrpelje - Kozina,2018,,350.0,vrstna
6284792,75000.0,Podravska,Pesnica,Šentilj,1920,1950,110.0,samostojna
6501874,150000.0,Savinjska,Slovenske Konjice,Slovenske Konjice,1980,,175.0,samostojna
6510004,120000.0,Notranjska,Cerknica,Bloke,2009,,85.2,samostojna
6508908,269000.0,Gorenjska,Kranj,Kranj,1933,2020,123.0,dvostanovanjska
6504659,210000.0,Gorenjska,Kranj,Kranj,1973,,131.0,dvojček
6481685,320000.0,Gorenjska,Kranj,Kranj,1967,1999,165.0,samostojna
6484642,320000.0,Gorenjska,Kranj,Kranj,1967,1999,165.5,samostojna
6508149,229000.0,Gorenjska,Kranj,Kranj,1928,1967,198.0,samostojna
6461983,490000.0,Gorenjska,Kranj,Kranj,1967,2000,221.9,dvostanovanjska
6490666,355000.0,Gorenjska,Kranj,Kranj,1975,,300.0,samostojna
6481952,860000.0,Gorenjska,Kranj,Kranj,1985,2003,413.0,dvojček
6509480,450000.0,Gorenjska,Kranj,Kranj,1980,2013,442.0,dvostanovanjska
6182554,999000.0,Gorenjska,Kranj,Kranj,2002,2010,550.0,samostojna
6267044,1099000.0,Gorenjska,Kranj,Kranj,1999,,563.0,samostojna
6462044,1890000.0,Gorenjska,Kranj,Kranj,1997,,732.0,samostojna
6484436,1000000.0,Gorenjska,Kranj,Kranj,1996,,934.0,samostojna
6506451,410000.0,Gorenjska,Kranj,Kranj,1964,2006,357.1,samostojna
6499194,1000000.0,Gorenjska,Kranj,Kranj,1800,1998,333.31,samostojna
6442277,830000.0,Gorenjska,Kranj,Kranj,1930,,448.6,samostojna
6463762,595000.0,Gorenjska,Kranj,Kranj,1939,1972,400.0,samostojna
6516848,860000.0,Gorenjska,Kranj,Kranj,1988,2003,413.0,dvojček
6503468,479000.0,Gorenjska,Kranj,Kranj,1979,2005,271.0,samostojna
6514360,250000.0,Gorenjska,Kranj,Kranj,1920,2010,170.0,dvostanovanjska
5327727,999999.0,Gorenjska,Kranj,Kranj,2001,,510.0,samostojna
6514158,159000.0,Gorenjska,Kranj,Kranj,1933,2017,86.9,samostojna
6517978,265000.0,Gorenjska,Kranj,Kranj,1962,2001,190.1,samostojna
6516013,320000.0,Gorenjska,Kranj,Kranj,1967,1999,165.0,dvostanovanjska
6517113,328400.0,Gorenjska,Kranj,Kranj,1958,,220.0,samostojna
6506927,277000.0,Gorenjska,Kranj,Kranj,1959,2001,226.0,samostojna
6475210,269000.0,Gorenjska,Kranj,Kranj,2022,,165.0,dvojček
6466959,970000.0,Gorenjska,Kranj,Kranj,1940,2018,330.6,samostojna
6517871,195000.0,Gorenjska,Kranj,Kranj,1935,,129.0,samostojna
6505434,420000.0,Gorenjska,Kranj,Kranj,2018,,213.7,dvostanovanjska
6515614,289000.0,Gorenjska,Kranj,Kranj,1961,2007,141.0,dvojček
6513470,355000.0,Gorenjska,Kranj,Kranj,1975,,300.0,dvostanovanjska
6517494,345000.0,Gorenjska,Kranj,Kranj,1975,,300.0,samostojna
6496703,568000.0,Gorenjska,Kranj,Kranj,1959,2005,176.0,samostojna
6507245,568000.0,Gorenjska,Kranj,Kranj,1959,2002,176.0,samostojna
6507046,550000.0,Gorenjska,Kranj,Kranj,2009,,276.1,samostojna
6472771,410000.0,Gorenjska,Kranj,Kranj,1970,2014,213.0,samostojna
6480208,546118.72,Gorenjska,Jesenice,Kranjska Gora,2022,,122.94,trojček
6469887,890000.0,Gorenjska,Jesenice,Kranjska Gora,1906,2019,203.1,samostojna
6512295,890000.0,Gorenjska,Jesenice,Kranjska Gora,1903,1999,203.1,samostojna
6506239,2498000.0,Gorenjska,Jesenice,Kranjska Gora,1972,2021,335.8,samostojna
6498207,1950000.0,Gorenjska,Jesenice,Kranjska Gora,1991,2008,430.0,samostojna
6482304,330000.0,Gorenjska,Jesenice,Kranjska Gora,1900,,280.0,samostojna
6513151,1200000.0,Gorenjska,Jesenice,Kranjska Gora,,2022,120.0,samostojna
6388252,84000.0,LJ-okolica,Domžale,Lukovica,1850,,112.8,samostojna
6517850,32000.0,Dolenjska,Metlika,Metlika,1923,2011,72.6,samostojna
6438216,38000.0,Dolenjska,Metlika,Metlika,1948,2010,100.0,samostojna
6413570,520000.0,Podravska,Ptuj,Ptuj,2009,,263.7,samostojna
6461249,520000.0,Podravska,Ptuj,Ptuj,2009,,263.7,samostojna
6363745,950000.0,Podravska,Ptuj,Ptuj,2006,,575.0,samostojna
6449473,950000.0,Podravska,Ptuj,Ptuj,2006,,575.0,samostojna
6405327,300000.0,Podravska,Lenart,Sveta Ana,2006,,489.0,samostojna
6495068,229990.0,Podravska,Pesnica,Šentilj,2022,,107.25,dvojček
6495065,209990.0,Podravska,Pesnica,Šentilj,2022,,107.25,dvojček
6456291,238900.0,Podravska,Pesnica,Šentilj,2022,,137.85,atrijska
6505356,249990.0,Podravska,Pesnica,Šentilj,2022,,137.85,atrijska
6494826,80000.0,Podravska,Pesnica,Šentilj,1948,2008,43.0,samostojna
6342633,529000.0,LJ-okolica,Litija,Litija,2015,,250.0,samostojna
6500457,175200.0,LJ-okolica,Litija,Litija,2022,,150.58,dvojček
6512714,74500.0,Savinjska,Šmarje pri Jelšah,Šmarje pri Jelšah,1966,,187.2,samostojna
6443058,147000.0,Zasavska,Hrastnik,Hrastnik,1998,2016,147.6,samostojna
6515503,127000.0,Zasavska,Hrastnik,Hrastnik,1950,2022,134.0,samostojna
6514325,300000.0,J. Primorska,Sežana,Sežana,1900,2000,125.0,vrstna
6122947,320000.0,J. Primorska,Sežana,Sežana,1930,2000,125.0,vrstna
6370145,280000.0,J. Primorska,Sežana,Sežana,2006,,326.0,samostojna
6473175,197000.0,J. Primorska,Sežana,Sežana,1810,,443.0,samostojna
6414676,300000.0,J. Primorska,Sežana,Sežana,1986,,306.0,hiša
6517448,372000.0,LJ-okolica,Kamnik,Komenda,2022,,162.0,dvojček
6494483,680000.0,Savinjska,Slovenske Konjice,Zreče,1995,2016,340.0,samostojna
6375263,135000.0,J. Primorska,Koper,Koper,1800,2000,90.0,vrstna
6441916,270000.0,J. Primorska,Koper,Koper,1908,,93.4,vrstna
6312122,85000.0,J. Primorska,Koper,Koper,1900,,132.0,vrstna
6424853,255000.0,J. Primorska,Koper,Koper,1900,,137.0,samostojna
6424738,130000.0,J. Primorska,Koper,Koper,1900,,156.0,vrstna
6516897,130000.0,J. Primorska,Koper,Koper,1784,,233.3,vrstna
6325925,260000.0,J. Primorska,Koper,Koper,1800,,102.0,samostojna
6399314,300000.0,J. Primorska,Koper,Koper,1800,1970,137.7,samostojna
6411270,890000.0,J. Primorska,Koper,Koper,1986,,186.1,samostojna
6500377,215000.0,Pomurska,Murska Sobota,Moravske Toplice,1996,,472.0,hiša
6506851,1590000.0,S.Primorska,Nova Gorica,Nova Gorica,2018,,298.2,samostojna
6505597,1590000.0,S.Primorska,Nova Gorica,Nova Gorica,2018,,321.6,samostojna
6517785,70000.0,Gorenjska,Radovljica,Radovljica,1699,,110.0,samostojna
6426763,399000.0,Gorenjska,Radovljica,Radovljica,1826,2003,133.9,samostojna
6505935,205000.0,Gorenjska,Radovljica,Radovljica,1957,,180.0,samostojna
6517784,120000.0,Gorenjska,Radovljica,Radovljica,1699,,220.0,samostojna
6504136,750.0,Posavska,Brežice,Brežice,1990,,90.0,samostojna
6458249,89000.0,Posavska,Brežice,Brežice,1800,,176.0,samostojna
6477479,249000.0,Posavska,Brežice,Brežice,2012,,293.0,samostojna
6306506,230000.0,Posavska,Brežice,Brežice,2000,,431.9,samostojna
6504421,100000.0,Posavska,Brežice,Brežice,1892,2019,175.0,samostojna
6303576,158000.0,Posavska,Krško,Krško,1900,2010,168.0,hiša
6516811,210000.0,Posavska,Krško,Krško,1959,,234.0,samostojna
6512895,188900.0,Posavska,Krško,Krško,1973,,274.4,samostojna
5867566,350000.0,Posavska,Krško,Krško,2014,,300.0,samostojna
6444785,520000.0,Posavska,Krško,Krško,1902,1994,600.0,hiša
6439055,480000.0,Posavska,Krško,Krško,2019,,165.0,samostojna
6274589,350000.0,Posavska,Krško,Krško,1967,2006,550.0,samostojna
6515353,350000.0,LJ-okolica,Domžale,Domžale,1974,1997,120.0,samostojna
6514933,68000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Velike Lašče,1700,,80.0,samostojna
6440499,337000.0,J. Primorska,Sežana,Hrpelje - Kozina,2009,,156.1,samostojna
6425421,149000.0,Savinjska,Šmarje pri Jelšah,Bistrica ob Sotli,1972,,143.5,samostojna
6496677,150000.0,Pomurska,Murska Sobota,Murska Sobota,1980,,144.0,samostojna
6496676,198000.0,Pomurska,Murska Sobota,Puconci,1992,,158.8,samostojna
6412537,18000.0,Pomurska,Murska Sobota,Puconci,1928,,98.0,samostojna
6493641,549000.0,J. Primorska,Koper,Koper,1947,1984,275.0,dvostanovanjska
6442444,49800.0,Podravska,Ormož,Ormož,1900,1961,88.0,samostojna
6481355,149000.0,Gorenjska,Kranj,Cerklje na Gorenjskem,1850,2011,57.7,samostojna
6503407,249000.0,Gorenjska,Radovljica,Radovljica,1930,2014,100.4,samostojna
6517554,350000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,2022,,130.0,vrstna
6512430,315000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,2022,,178.0,samostojna
6514720,420000.0,LJ-okolica,Kamnik,Kamnik,2014,,175.2,samostojna
6512947,160000.0,Savinjska,Laško,Laško,1970,,149.3,samostojna
6497011,250000.0,Savinjska,Laško,Laško,1977,2015,196.3,samostojna
6517137,175000.0,Savinjska,Laško,Laško,1981,2001,233.3,samostojna
6500549,800000.0,Savinjska,Laško,Laško,1970,2013,500.0,samostojna
6475907,171000.0,Savinjska,Laško,Laško,1979,2012,154.4,samostojna
6506313,897000.0,Savinjska,Laško,Laško,1983,1995,369.2,samostojna
6300330,310000.0,Savinjska,Žalec,Prebold,1983,,173.4,samostojna
6484490,394000.0,Savinjska,Žalec,Prebold,1959,2013,210.0,samostojna
6518133,539000.0,Savinjska,Žalec,Prebold,2022,,266.9,samostojna
6518135,530000.0,Savinjska,Žalec,Prebold,2022,,266.9,samostojna
6518136,538000.0,Savinjska,Žalec,Prebold,2022,,266.9,samostojna
6508036,590000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,1960,2011,145.5,samostojna
6505489,590000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,1960,2011,145.5,samostojna
6503182,590000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,1960,2011,145.5,samostojna
6507464,500000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,2008,,171.5,dvojček
6511836,497000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,2021,,243.48,samostojna
6494294,450000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,2007,,140.0,dvojček
6469883,115000.0,LJ-okolica,Lj. V del (Moste-Polje),Dol pri Ljubljani,1890,,56.0,samostojna
6125401,79000.0,Dolenjska,Kočevje,Loški Potok,1989,,87.85,samostojna
6510927,283000.0,Koroška,Slovenj Gradec,Slovenj Gradec,1979,2013,160.0,samostojna
6505184,260000.0,Savinjska,Celje,Vojnik,,2015,238.3,samostojna
6484100,20900.0,Pomurska,Murska Sobota,Puconci,1850,1977,35.8,samostojna
6371632,79000.0,Podravska,Lenart,Lenart,1993,,120.81,vrstna
6513298,99000.0,Podravska,Lenart,Lenart,1934,1995,180.0,vrstna
6477975,239000.0,Podravska,Lenart,Lenart,1990,2008,300.0,samostojna
6462010,80000.0,Pomurska,Lendava,Lendava,1990,2012,79.1,samostojna
6485045,109000.0,Pomurska,Lendava,Lendava,1969,2013,128.9,samostojna
6491900,129000.0,Pomurska,Lendava,Lendava,1967,2003,152.6,samostojna
6518137,147000.0,Pomurska,Lendava,Lendava,1993,2021,215.1,dvojček
6292032,149900.0,Pomurska,Lendava,Lendava,1982,2010,220.0,samostojna
6515467,97000.0,Pomurska,Lendava,Lendava,1963,1990,180.0,vrstna
6517123,150000.0,Pomurska,Lendava,Lendava,1988,,250.0,dvojček
6365200,120000.0,Pomurska,Lendava,Lendava,1979,2020,105.0,samostojna
6509816,120000.0,Pomurska,Lendava,Lendava,2005,,128.0,samostojna
6503250,139900.0,Pomurska,Lendava,Lendava,1990,2021,180.0,samostojna
